Year,Season,Rk,Player,Pos,Week,Team,Opp,Targets,Rec,Pct,Yds,TD,Long,YdsPerTarget,YdsPerRec,Rush,Yds,TD,Fum,Lost,FantasyPts
2016,REG,9,Brandon Myers,TE,7,TB,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2016,REG,10,Luke Stocker,TE,7,TB,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2016,REG,11,Brandon Myers,TE,8,TB,OAK,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2016,REG,12,Luke Stocker,TE,9,TB,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2016,REG,1,Delanie Walker,TE,10,TEN,GB,11,9,82,124,1,41,11,14,0,0,0,0,0,22.90
2016,REG,2,Delanie Walker,TE,7,TEN,IND,8,7,88,84,1,26,11,12,0,0,0,0,0,17.90
2016,REG,3,Delanie Walker,TE,9,TEN,LAC,9,5,56,42,1,20,5,8,0,0,0,0,0,12.70
2016,REG,4,Delanie Walker,TE,8,TEN,JAX,5,4,80,75,0,47,15,19,1,3,0,0,0,9.80
2016,REG,5,Anthony Fasano,TE,6,TEN,CLE,1,1,100,15,1,15,15,15,0,0,0,0,0,8.00
2016,REG,6,Anthony Fasano,TE,10,TEN,GB,1,1,100,9,1,9,9,9,0,0,0,0,0,7.40
2016,REG,7,Phillip Supernaw,TE,8,TEN,JAX,1,1,100,30,0,30,30,30,0,0,0,0,0,3.50
2016,REG,8,Phillip Supernaw,TE,6,TEN,CLE,2,2,100,25,0,17,13,13,0,0,0,0,0,3.50
2016,REG,9,Delanie Walker,TE,6,TEN,CLE,2,1,50,21,0,21,11,21,0,0,0,0,0,2.60
2016,REG,10,Anthony Fasano,TE,7,TEN,IND,2,1,50,10,0,10,5,10,0,0,0,0,0,1.50
2016,REG,11,Anthony Fasano,TE,9,TEN,LAC,1,1,100,9,0,9,9,9,0,0,0,0,0,1.40
2016,REG,12,Phillip Supernaw,TE,7,TEN,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2016,REG,13,Anthony Fasano,TE,8,TEN,JAX,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2016,REG,14,Phillip Supernaw,TE,9,TEN,LAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2016,REG,15,Phillip Supernaw,TE,10,TEN,GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2016,REG,1,Jordan Reed,TE,8,WAS,CIN,13,9,69,99,1,23,8,11,0,0,0,0,0,20.40
2016,REG,2,Vernon Davis,TE,10,WAS,MIN,3,3,100,66,1,38,22,22,0,0,0,0,0,14.10
2016,REG,3,Vernon Davis,TE,6,WAS,PHI,4,2,50,50,1,37,13,25,0,0,0,0,0,12.00
2016,REG,4,Vernon Davis,TE,8,WAS,CIN,5,5,100,93,0,44,19,19,0,0,0,0,0,11.80
2016,REG,5,Vernon Davis,TE,7,WAS,DET,6,6,100,79,0,27,13,13,0,0,0,0,0,10.90
2016,REG,6,Jordan Reed,TE,10,WAS,MIN,4,2,50,41,0,25,10,21,0,0,0,0,0,5.10
2016,REG,7,Niles Paul,TE,7,WAS,DET,1,1,100,11,0,11,11,11,0,0,0,0,0,1.60
2016,REG,8,Niles Paul,TE,6,WAS,PHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2016,REG,9,Niles Paul,TE,8,WAS,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2016,REG,10,Derek Carrier,TE,10,WAS,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2016,REG,1,Jermaine Gresham,TE,12,ARI,ATL,10,5,50,35,1,15,4,7,0,0,0,0,0,12.00
2016,REG,2,Jermaine Gresham,TE,11,ARI,MIN,2,2,100,33,1,29,17,17,0,0,0,1,0,10.30
2016,REG,3,Jermaine Gresham,TE,13,ARI,WAS,6,5,83,52,0,14,9,10,0,0,0,0,0,7.70
2016,REG,4,Jermaine Gresham,TE,14,ARI,MIA,7,5,71,45,0,14,6,9,0,0,0,0,0,7.00
2016,REG,5,Jermaine Gresham,TE,15,ARI,NO,5,3,60,42,0,23,8,14,0,0,0,0,0,5.70
2016,REG,6,Darren Fells,TE,11,ARI,MIN,1,1,100,22,0,22,22,22,0,0,0,0,0,2.70
2016,REG,7,Darren Fells,TE,15,ARI,NO,1,1,100,13,0,13,13,13,0,0,0,0,0,1.80
2016,REG,8,Darren Fells,TE,14,ARI,MIA,3,1,33,12,0,12,4,12,0,0,0,0,0,1.70
2016,REG,9,Darren Fells,TE,13,ARI,WAS,1,1,100,9,0,9,9,9,0,0,0,0,0,1.40
2016,REG,10,Hakeem Valles,TE,11,ARI,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2016,REG,11,Darren Fells,TE,12,ARI,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2016,REG,12,Hakeem Valles,TE,12,ARI,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2016,REG,13,Hakeem Valles,TE,13,ARI,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2016,REG,14,Hakeem Valles,TE,14,ARI,MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2016,REG,15,Hakeem Valles,TE,15,ARI,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2016,REG,1,Austin Hooper,TE,15,ATL,SF,1,1,100,9,1,9,9,9,0,0,0,0,0,7.40
2016,REG,2,Levine Toilolo,TE,13,ATL,KC,1,1,100,42,0,42,42,42,0,0,0,0,0,4.70
2016,REG,3,Levine Toilolo,TE,15,ATL,SF,1,1,100,30,0,30,30,30,0,0,0,0,0,3.50
2016,REG,4,Levine Toilolo,TE,14,ATL,LAR,1,1,100,19,0,19,19,19,0,0,0,0,0,2.40
2016,REG,5,Levine Toilolo,TE,12,ATL,ARI,1,1,100,18,0,18,18,18,0,0,0,0,0,2.30
2016,REG,6,Austin Hooper,TE,12,ATL,ARI,2,2,100,8,0,5,4,4,0,0,0,0,0,1.80
2016,REG,7,Joshua Perkins,TE,15,ATL,SF,1,1,100,8,0,8,8,8,0,0,0,0,0,1.30
2016,REG,8,Austin Hooper,TE,14,ATL,LAR,3,1,33,5,0,5,2,5,0,0,0,0,0,1.00
2016,REG,9,Joshua Perkins,TE,12,ATL,ARI,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2016,REG,10,Austin Hooper,TE,13,ATL,KC,1,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2016,REG,11,Joshua Perkins,TE,13,ATL,KC,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2016,REG,12,Joshua Perkins,TE,14,ATL,LAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2016,REG,1,Dennis Pitta,TE,13,BAL,MIA,11,9,82,90,2,25,8,10,0,0,0,1,1,23.50
2016,REG,2,Dennis Pitta,TE,12,BAL,CIN,5,3,60,34,0,18,7,11,0,0,0,0,0,4.90
2016,REG,3,Dennis Pitta,TE,11,BAL,DAL,5,3,60,30,0,18,6,10,0,0,0,0,0,4.50
2016,REG,4,Dennis Pitta,TE,14,BAL,NE,5,4,80,18,0,10,4,5,0,0,0,0,0,3.80
2016,REG,5,Nick Boyle,TE,13,BAL,MIA,2,2,100,24,0,20,12,12,0,0,0,0,0,3.40
2016,REG,6,Nick Boyle,TE,14,BAL,NE,3,3,100,15,0,7,5,5,0,0,0,0,0,3.00
2016,REG,7,Dennis Pitta,TE,15,BAL,PHI,2,2,100,16,0,10,8,8,0,0,0,0,0,2.60
2016,REG,8,Nick Boyle,TE,12,BAL,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2016,REG,9,Nick Boyle,TE,15,BAL,PHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2016,REG,1,Charles Clay,TE,15,BUF,CLE,7,7,100,72,1,19,10,10,0,0,0,0,0,16.70
2016,REG,2,Charles Clay,TE,14,BUF,PIT,6,3,50,52,1,40,9,17,0,0,0,0,0,12.70
2016,REG,3,Charles Clay,TE,11,BUF,CIN,7,5,71,23,0,6,3,5,0,0,0,0,0,4.80
2016,REG,4,Charles Clay,TE,12,BUF,JAX,4,2,50,17,0,10,4,9,0,0,0,0,0,2.70
2016,REG,5,Gerald Christian,TE,13,BUF,OAK,2,1,50,14,0,14,7,14,0,0,0,0,0,1.90
2016,REG,6,Nick O'Leary,TE,14,BUF,PIT,1,1,100,12,0,12,12,12,0,0,0,0,0,1.70
2016,REG,7,Nick O'Leary,TE,13,BUF,OAK,3,1,33,8,0,8,3,8,0,0,0,0,0,1.30
2016,REG,8,Nick O'Leary,TE,11,BUF,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2016,REG,9,Nick O'Leary,TE,12,BUF,JAX,1,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2016,REG,10,Nick O'Leary,TE,15,BUF,CLE,1,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2016,REG,1,Greg Olsen,TE,15,CAR,WAS,9,6,67,85,0,31,9,14,0,0,0,0,0,11.50
2016,REG,2,Greg Olsen,TE,14,CAR,LAC,7,4,57,87,0,36,12,22,0,0,0,0,0,10.70
2016,REG,3,Greg Olsen,TE,12,CAR,OAK,5,4,80,45,0,20,9,11,0,0,0,0,0,6.50
2016,REG,4,Greg Olsen,TE,11,CAR,NO,7,4,57,33,0,12,5,8,0,0,0,0,0,5.30
2016,REG,5,Greg Olsen,TE,13,CAR,SEA,7,3,43,30,0,16,4,10,0,0,0,0,0,4.50
2016,REG,6,Ed Dickson,TE,15,CAR,WAS,1,1,100,28,0,28,28,28,0,0,0,0,0,3.30
2016,REG,7,Ed Dickson,TE,11,CAR,NO,1,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2016,REG,8,Chris Manhertz,TE,11,CAR,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2016,REG,9,Ed Dickson,TE,12,CAR,OAK,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2016,REG,10,Chris Manhertz,TE,12,CAR,OAK,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2016,REG,11,Ed Dickson,TE,13,CAR,SEA,1,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2016,REG,12,Ed Dickson,TE,14,CAR,LAC,1,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2016,REG,1,Zach Miller,TE,11,CHI,NYG,3,3,100,61,1,34,20,20,0,0,0,0,0,13.60
2016,REG,2,Ben Braunecker,TE,12,CHI,TEN,2,1,50,14,0,14,7,14,0,0,0,0,0,1.90
2016,REG,3,Logan Paulsen,TE,11,CHI,NYG,1,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2016,REG,4,Ben Braunecker,TE,11,CHI,NYG,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2016,REG,5,Logan Paulsen,TE,12,CHI,TEN,1,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2016,REG,6,Logan Paulsen,TE,13,CHI,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2016,REG,7,Ben Braunecker,TE,13,CHI,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2016,REG,8,Logan Paulsen,TE,14,CHI,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2016,REG,9,Ben Braunecker,TE,14,CHI,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2016,REG,10,Logan Paulsen,TE,15,CHI,GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2016,REG,11,Ben Braunecker,TE,15,CHI,GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2016,REG,1,Tyler Eifert,TE,14,CIN,CLE,6,5,83,48,2,14,8,10,0,0,0,0,0,19.30
2016,REG,2,Tyler Eifert,TE,12,CIN,BAL,11,5,46,68,1,25,6,14,0,0,0,0,0,15.30
2016,REG,3,Tyler Eifert,TE,13,CIN,PHI,2,2,100,25,1,13,13,13,0,0,0,0,0,9.50
2016,REG,4,Tyler Eifert,TE,11,CIN,BUF,6,3,50,37,0,21,6,12,0,0,0,0,0,5.20
2016,REG,5,Tyler Eifert,TE,15,CIN,PIT,3,1,33,9,0,9,3,9,0,0,0,0,0,1.40
2016,REG,6,Ryan Hewitt,TE,12,CIN,BAL,2,1,50,5,0,5,3,5,0,0,0,0,0,1.00
2016,REG,7,Ryan Hewitt,TE,11,CIN,BUF,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2016,REG,8,Tyler Kroft,TE,11,CIN,BUF,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2016,REG,9,Tyler Kroft,TE,12,CIN,BAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2016,REG,10,Ryan Hewitt,TE,13,CIN,PHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2016,REG,11,Tyler Kroft,TE,13,CIN,PHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2016,REG,12,Ryan Hewitt,TE,14,CIN,CLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2016,REG,13,Tyler Kroft,TE,14,CIN,CLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2016,REG,14,Ryan Hewitt,TE,15,CIN,PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2016,REG,15,Tyler Kroft,TE,15,CIN,PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2016,REG,1,Gary Barnidge,TE,11,CLE,PIT,5,2,40,23,1,14,5,12,0,0,0,0,0,9.30
2016,REG,2,Seth DeValve,TE,12,CLE,NYG,4,3,75,39,0,21,10,13,0,0,0,0,0,5.40
2016,REG,3,Gary Barnidge,TE,15,CLE,BUF,3,2,67,35,0,28,12,18,0,0,0,0,0,4.50
2016,REG,4,Gary Barnidge,TE,14,CLE,CIN,5,3,60,27,0,13,5,9,0,0,0,0,0,4.20
2016,REG,5,Gary Barnidge,TE,12,CLE,NYG,3,1,33,11,0,11,4,11,0,0,0,0,0,1.60
2016,REG,6,Seth DeValve,TE,14,CLE,CIN,2,1,50,11,0,11,6,11,0,0,0,0,0,1.60
2016,REG,7,Seth DeValve,TE,11,CLE,PIT,1,1,100,8,0,8,8,8,0,0,0,0,0,1.30
2016,REG,8,Randall Telfer,TE,14,CLE,CIN,1,1,100,7,0,7,7,7,0,0,0,0,0,1.20
2016,REG,9,Seth DeValve,TE,15,CLE,BUF,1,1,100,6,0,6,6,6,0,0,0,0,0,1.10
2016,REG,10,Randall Telfer,TE,11,CLE,PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2016,REG,11,Randall Telfer,TE,12,CLE,NYG,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2016,REG,12,Randall Telfer,TE,15,CLE,BUF,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2016,REG,1,Jason Witten,TE,15,DAL,TB,10,10,100,51,0,8,5,5,0,0,0,1,1,8.10
2016,REG,2,Jason Witten,TE,11,DAL,BAL,7,5,71,37,0,11,5,7,0,0,0,0,0,6.20
2016,REG,3,Jason Witten,TE,12,DAL,WAS,3,3,100,33,0,21,11,11,0,0,0,0,0,4.80
2016,REG,4,Jason Witten,TE,14,DAL,NYG,7,4,57,26,0,13,4,7,0,0,0,0,0,4.60
2016,REG,5,Gavin Escobar,TE,11,DAL,BAL,3,2,67,21,0,14,7,11,0,0,0,0,0,3.10
2016,REG,6,Gavin Escobar,TE,12,DAL,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2016,REG,7,Jason Witten,TE,13,DAL,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2016,REG,8,Gavin Escobar,TE,13,DAL,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2016,REG,9,Gavin Escobar,TE,14,DAL,NYG,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2016,REG,10,Gavin Escobar,TE,15,DAL,TB,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2016,REG,1,AJ Derby,TE,12,DEN,KC,4,4,100,43,0,13,11,11,0,0,0,0,0,6.30
2016,REG,2,AJ Derby,TE,14,DEN,TEN,5,5,100,57,0,17,11,11,0,0,0,1,1,6.20
2016,REG,3,AJ Derby,TE,15,DEN,NE,6,4,67,35,0,16,6,9,0,0,0,0,0,5.50
2016,REG,4,Jeff Heuerman,TE,15,DEN,NE,4,2,50,40,0,31,10,20,0,0,0,0,0,5.00
2016,REG,5,Virgil Green,TE,15,DEN,NE,2,1,50,9,0,9,5,9,0,0,0,0,0,1.40
2016,REG,6,AJ Derby,TE,13,DEN,JAX,1,1,100,3,0,3,3,3,0,0,0,0,0,0.80
2016,REG,7,Virgil Green,TE,12,DEN,KC,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2016,REG,8,Virgil Green,TE,13,DEN,JAX,1,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2016,REG,9,Jeff Heuerman,TE,13,DEN,JAX,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2016,REG,10,Virgil Green,TE,14,DEN,TEN,2,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2016,REG,11,Jeff Heuerman,TE,14,DEN,TEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2016,REG,1,Eric Ebron,TE,11,DET,JAX,5,3,60,70,0,61,14,23,1,1,1,0,0,14.60
2016,REG,2,Eric Ebron,TE,13,DET,NO,6,4,67,38,0,12,6,10,0,0,0,0,0,5.80
2016,REG,3,Eric Ebron,TE,15,DET,NYG,7,4,57,36,0,21,5,9,0,0,0,0,0,5.60
2016,REG,4,Eric Ebron,TE,14,DET,CHI,5,4,80,32,0,14,6,8,0,0,0,0,0,5.20
2016,REG,5,Matthew Mulligan,TE,11,DET,JAX,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2016,REG,6,Clay Harbor,TE,11,DET,JAX,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2016,REG,7,Matthew Mulligan,TE,12,DET,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2016,REG,8,Clay Harbor,TE,12,DET,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2016,REG,9,Eric Ebron,TE,12,DET,MIN,1,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2016,REG,10,Matthew Mulligan,TE,13,DET,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2016,REG,11,Clay Harbor,TE,13,DET,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2016,REG,12,Matthew Mulligan,TE,14,DET,CHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2016,REG,13,Clay Harbor,TE,14,DET,CHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2016,REG,14,Matthew Mulligan,TE,15,DET,NYG,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2016,REG,15,Clay Harbor,TE,15,DET,NYG,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2016,REG,1,Jared Cook,TE,11,GB,WAS,11,6,55,105,1,47,10,18,0,0,0,1,1,17.50
2016,REG,2,Jared Cook,TE,15,GB,CHI,8,6,75,85,0,27,11,14,0,0,0,0,0,11.50
2016,REG,3,Richard Rodgers,TE,11,GB,WAS,4,4,100,28,0,11,7,7,0,0,0,0,0,4.80
2016,REG,4,Jared Cook,TE,13,GB,HOU,4,3,75,19,0,10,5,6,0,0,0,0,0,3.40
2016,REG,5,Richard Rodgers,TE,13,GB,HOU,2,2,100,16,0,9,8,8,0,0,0,0,0,2.60
2016,REG,6,Jared Cook,TE,14,GB,SEA,2,1,50,15,0,15,8,15,0,0,0,0,0,2.00
2016,REG,7,Richard Rodgers,TE,15,GB,CHI,1,1,100,10,0,10,10,10,0,0,0,0,0,1.50
2016,REG,8,Richard Rodgers,TE,14,GB,SEA,2,1,50,8,0,8,4,8,0,0,0,0,0,1.30
2016,REG,9,Jared Cook,TE,12,GB,PHI,2,1,50,7,0,7,4,7,0,0,0,0,0,1.20
2016,REG,10,Richard Rodgers,TE,12,GB,PHI,1,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2016,REG,1,Ryan Griffin,TE,15,HOU,JAX,8,8,100,85,0,23,11,11,0,0,0,0,0,12.50
2016,REG,2,CJ Fiedorowicz,TE,11,HOU,OAK,10,6,60,82,0,20,8,14,0,0,0,0,0,11.20
2016,REG,3,Ryan Griffin,TE,13,HOU,GB,6,4,67,35,1,18,6,9,0,0,0,1,1,9.50
2016,REG,4,CJ Fiedorowicz,TE,13,HOU,GB,9,6,67,44,0,13,5,7,0,0,0,0,0,7.40
2016,REG,5,CJ Fiedorowicz,TE,12,HOU,LAC,6,4,67,42,0,16,7,11,0,0,0,0,0,6.20
2016,REG,6,Ryan Griffin,TE,12,HOU,LAC,5,4,80,36,0,15,7,9,0,0,0,0,0,5.60
2016,REG,7,Ryan Griffin,TE,11,HOU,OAK,5,3,60,32,0,20,6,11,0,0,0,0,0,4.70
2016,REG,8,CJ Fiedorowicz,TE,14,HOU,IND,7,3,43,32,0,20,5,11,0,0,0,0,0,4.70
2016,REG,9,Ryan Griffin,TE,14,HOU,IND,2,2,100,23,0,12,12,12,0,0,0,0,0,3.30
2016,REG,10,Stephen Anderson,TE,11,HOU,OAK,1,1,100,14,0,14,14,14,0,0,0,0,0,1.90
2016,REG,11,Stephen Anderson,TE,12,HOU,LAC,1,1,100,8,0,8,8,8,0,0,0,0,0,1.30
2016,REG,12,Stephen Anderson,TE,15,HOU,JAX,3,1,33,7,0,7,2,7,0,0,0,0,0,1.20
2016,REG,13,Stephen Anderson,TE,13,HOU,GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2016,REG,14,Stephen Anderson,TE,14,HOU,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2016,REG,1,Dwayne Allen,TE,13,IND,NYJ,4,4,100,72,3,23,18,18,0,0,0,0,0,27.20
2016,REG,2,Erik Swoope,TE,15,IND,MIN,3,3,100,50,1,27,17,17,0,0,0,0,0,12.50
2016,REG,3,Jack Doyle,TE,14,IND,HOU,6,5,83,55,0,15,9,11,0,0,0,0,0,8.00
2016,REG,4,Dwayne Allen,TE,12,IND,PIT,6,5,83,49,0,13,8,10,0,0,0,0,0,7.40
2016,REG,5,Jack Doyle,TE,15,IND,MIN,4,4,100,32,0,13,8,8,0,0,0,0,0,5.20
2016,REG,6,Erik Swoope,TE,12,IND,PIT,2,1,50,35,0,35,18,35,0,0,0,0,0,4.00
2016,REG,7,Jack Doyle,TE,12,IND,PIT,2,2,100,25,0,18,13,13,0,0,0,0,0,3.50
2016,REG,8,Jack Doyle,TE,13,IND,NYJ,4,4,100,30,0,14,8,8,0,0,0,1,1,3.00
2016,REG,9,Erik Swoope,TE,13,IND,NYJ,3,2,67,15,0,11,5,8,0,0,0,0,0,2.50
2016,REG,10,Dwayne Allen,TE,15,IND,MIN,2,1,50,13,0,13,7,13,0,0,0,0,0,1.80
2016,REG,11,Jack Doyle,TE,11,IND,TEN,2,1,50,7,0,7,4,7,0,0,0,0,0,1.20
2016,REG,12,Dwayne Allen,TE,11,IND,TEN,2,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2016,REG,13,Erik Swoope,TE,11,IND,TEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2016,REG,14,Dwayne Allen,TE,14,IND,HOU,2,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2016,REG,15,Erik Swoope,TE,14,IND,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2016,REG,1,Ben Koyack,TE,12,JAX,BUF,2,2,100,23,0,17,12,12,0,0,0,0,0,3.30
2016,REG,2,Ben Koyack,TE,14,JAX,MIN,2,2,100,19,0,15,10,10,0,0,0,0,0,2.90
2016,REG,3,Julius Thomas,TE,11,JAX,DET,5,3,60,12,0,9,2,4,0,0,0,0,0,2.70
2016,REG,4,Marcedes Lewis,TE,11,JAX,DET,2,2,100,16,0,15,8,8,0,0,0,0,0,2.60
2016,REG,5,Ben Koyack,TE,13,JAX,DEN,3,1,33,4,0,4,1,4,0,0,0,0,0,0.90
2016,REG,6,Ben Koyack,TE,15,JAX,HOU,2,1,50,2,0,2,1,2,0,0,0,0,0,0.70
2016,REG,7,Alex Ellis,TE,15,JAX,HOU,1,1,100,1,0,1,1,1,0,0,0,0,0,0.60
2016,REG,8,Ben Koyack,TE,11,JAX,DET,1,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2016,REG,9,Alex Ellis,TE,12,JAX,BUF,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2016,REG,10,Alex Ellis,TE,13,JAX,DEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2016,REG,11,Alex Ellis,TE,14,JAX,MIN,1,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2016,REG,1,Travis Kelce,TE,13,KC,ATL,8,8,100,140,0,35,18,18,0,0,0,0,0,18.00
2016,REG,2,Travis Kelce,TE,12,KC,DEN,15,8,53,101,0,21,7,13,0,0,0,0,0,14.10
2016,REG,3,Travis Kelce,TE,11,KC,TB,9,7,78,108,0,44,12,15,1,-5,0,0,0,13.80
2016,REG,4,Travis Kelce,TE,14,KC,OAK,8,5,63,101,0,34,13,20,0,0,0,0,0,12.60
2016,REG,5,Travis Kelce,TE,15,KC,TEN,5,3,60,41,0,16,8,14,0,0,0,0,0,5.60
2016,REG,6,Demetrius Harris,TE,12,KC,DEN,1,0,0,0,0,0,0,0,0,0,0,0,0,2.00
2016,REG,7,Demetrius Harris,TE,13,KC,ATL,1,1,100,6,0,6,6,6,0,0,0,0,0,1.10
2016,REG,8,James O'Shaughnessy,TE,12,KC,DEN,1,1,100,-1,0,-1,-1,-1,0,0,0,0,0,0.40
2016,REG,9,Demetrius Harris,TE,11,KC,TB,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2016,REG,10,James O'Shaughnessy,TE,11,KC,TB,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2016,REG,11,Ross Travis,TE,11,KC,TB,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2016,REG,12,James O'Shaughnessy,TE,13,KC,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2016,REG,13,Demetrius Harris,TE,14,KC,OAK,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2016,REG,14,James O'Shaughnessy,TE,14,KC,OAK,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2016,REG,15,Demetrius Harris,TE,15,KC,TEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2016,REG,16,James O'Shaughnessy,TE,15,KC,TEN,1,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2016,REG,1,Hunter Henry,TE,15,LAC,OAK,4,3,75,37,1,20,9,12,0,0,0,0,0,11.20
2016,REG,2,Hunter Henry,TE,12,LAC,HOU,3,2,67,20,1,12,7,10,0,0,0,0,0,9.00
2016,REG,3,Antonio Gates,TE,14,LAC,CAR,9,5,56,61,0,27,7,12,0,0,0,0,0,8.60
2016,REG,4,Hunter Henry,TE,14,LAC,CAR,5,2,40,13,1,9,3,7,0,0,0,0,0,8.30
2016,REG,5,Antonio Gates,TE,13,LAC,TB,4,4,100,37,0,14,9,9,0,0,0,0,0,5.70
2016,REG,6,Hunter Henry,TE,13,LAC,TB,1,1,100,14,0,14,14,14,0,0,0,0,0,1.90
2016,REG,7,Antonio Gates,TE,15,LAC,OAK,2,1,50,11,0,11,6,11,0,0,0,0,0,1.60
2016,REG,8,Antonio Gates,TE,12,LAC,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
