"Id","Position","First Name","Nickname","Last Name","FPPG","Played","Salary","Game","Team","Opponent","Injury Indicator","Injury Details","",""
"21842-28694","TE","Jesse","Jesse James","James","6.883333206176758","6","4700","PIT@IND","PIT","IND","","","",""
"21842-44103","RB","Elijah","Elijah McGuire","McGuire","4.637499809265137","8","4700","NYJ@TB","NYJ","TB","","","",""
"21842-52410","WR","Josh","Josh Malone","Malone","4.100000063578288","3","4700","CIN@TEN","CIN","TEN","","","",""
"21842-12541","D","New England","New England Patriots","Patriots","5.75","8","4700","NE@DEN","NE","DEN","","","",""
"21842-6636","K","Mike","Mike Nugent","Nugent","10","2","4700","DAL@ATL","DAL","ATL","","","",""
"21842-41475","WR","John","John Ross","Ross","-0.4000000059604645","2","4700","CIN@TEN","CIN","TEN","","","",""
"21842-6668","K","Adam","Adam Vinatieri","Vinatieri","9.25","8","4700","PIT@IND","IND","PIT","","","",""
"21842-31263","WR","Ricardo","Ricardo Louis","Louis","5.087500095367432","8","4700","CLE@DET","CLE","DET","","","",""
"21842-45631","RB","Jamaal","Jamaal Williams","Williams","2.5333333015441895","6","4700","GB@CHI","GB","CHI","","","",""
"21842-6724","K","Stephen","Stephen Hauschka","Hauschka","9.875","8","4700","NO@BUF","BUF","NO","","","",""
"21842-14952","K","Dan","Dan Bailey","Bailey","7","6","4700","DAL@ATL","DAL","ATL","O","Groin","",""
"21842-26247","K","Brandon","Brandon McManus","McManus","8.428571428571429","7","4700","NE@DEN","DEN","NE","","","",""
"21842-23194","WR","Josh","Josh Gordon","Gordon","0","0","4700","CLE@DET","CLE","DET","O","Suspension","",""
"21842-27338","RB","Rex","Rex Burkhead","Burkhead","7.800000190734863","4","4700","NE@DEN","NE","DEN","","","",""
"21842-7975","RB","Mike","Mike Tolbert","Tolbert","4.1875","8","4700","NO@BUF","BUF","NO","","","",""
"21842-31561","WR","Donte","Donte Moncrief","Moncrief","4.811111026340061","9","4700","PIT@IND","IND","PIT","","","",""
"21842-31836","WR","Terrance","Terrance Williams","Williams","6.337500095367432","8","4600","DAL@ATL","DAL","ATL","Q","Knee","",""
"21842-31871","RB","Charles","Charles Sims","Sims","3.0428570338657925","7","4600","NYJ@TB","TB","NYJ","","","",""
"21842-9442","WR","Brandon","Brandon Tate","Tate","2.4799999237060546","5","4600","NO@BUF","BUF","NO","","","",""
"21842-29932","K","Ka'imi","Ka'imi Fairbairn","Fairbairn","7.625","8","4600","HOU@LAR","HOU","LAR","","","",""
"21842-11501","WR","Eric","Eric Decker","Decker","5.462500095367432","8","4600","CIN@TEN","TEN","CIN","","","",""
"21842-12544","D","New York","New York Jets","Jets","6","9","4600","NYJ@TB","NYJ","TB","","","",""
"21842-28930","RB","James","James White","White","9.5","8","4600","NE@DEN","NE","DEN","","","",""
"21842-12547","D","Pittsburgh","Pittsburgh Steelers","Steelers","9.25","8","4600","PIT@IND","PIT","IND","","","",""
"21842-27908","TE","C.J.","C.J. Fiedorowicz","Fiedorowicz","6.599999904632568","1","4600","HOU@LAR","HOU","LAR","IR","Concussion","",""
"21842-6427","K","Connor","Connor Barth","Barth","4.75","8","4600","GB@CHI","CHI","GB","","","",""
"21842-32045","TE","Vance","Vance McDonald","McDonald","1.5600000381469727","5","4600","PIT@IND","PIT","IND","Q","Knee","",""
"21842-14645","WR","Dontrelle","Dontrelle Inman","Inman","0.6333333253860474","3","4600","GB@CHI","CHI","GB","","","",""
"21842-55633","WR","Travis","Travis Rudolph","Rudolph","2.3499999046325684","2","4600","NYG@SF","NYG","SF","","","",""
"21842-32257","K","Nick","Nick Rose","Rose","6.333333333333333","3","4600","MIN@WAS","WAS","MIN","","","",""
"21842-22054","WR","Jarius","Jarius Wright","Wright","3.7599998474121095","5","4600","MIN@WAS","MIN","WAS","","","",""
"21842-14905","WR","Kamar","Kamar Aiken","Aiken","2.2333333757188587","9","4600","PIT@IND","IND","PIT","","","",""
"21842-7784","WR","Darrius","Darrius Heyward-Bey","Heyward-Bey","1.7333332697550456","3","4600","PIT@IND","PIT","IND","","","",""
"21842-47780","WR","Taywan","Taywan Taylor","Taylor","3.9375","8","4600","CIN@TEN","TEN","CIN","","","",""
"21842-31397","RB","Jeremy","Jeremy Hill","Hill","2.171428544180734","7","4600","CIN@TEN","CIN","TEN","Q","Ankle","",""
"21842-45791","WR","Rashard","Rashard Higgins","Higgins","3.1999999455043246","7","4600","CLE@DET","CLE","DET","","","",""
"21842-39649","RB","Benny","Benny Cunningham","Cunningham","3.1000000635782876","6","4600","GB@CHI","CHI","GB","","","",""
"21842-6897","K","Mason","Mason Crosby","Crosby","5.625","8","4600","GB@CHI","GB","CHI","","","",""
"21842-7965","TE","Antonio","Antonio Gates","Gates","3.487499952316284","8","4600","LAC@JAC","LAC","JAC","","","",""
"21842-70496","K","Aldrick","Aldrick Rosas","Rosas","5.375","8","4600","NYG@SF","NYG","SF","","","",""
"21842-28525","WR","Braxton","Braxton Miller","Miller","2.625","4","4600","HOU@LAR","HOU","LAR","","","",""
"21842-52130","K","Patrick","Patrick Murray","Murray","5.5","4","4600","NYJ@TB","TB","NYJ","","","",""
"21842-31732","WR","Corey","Corey Coleman","Coleman","7.599999904632568","2","4600","CLE@DET","CLE","DET","IR","Hand","",""
"21842-30709","WR","Bruce","Bruce Ellington","Ellington","4.814285823277065","7","4600","HOU@LAR","HOU","LAR","","","",""
"21842-24569","K","Chandler","Chandler Catanzaro","Catanzaro","8.666666666666666","9","4600","NYJ@TB","NYJ","TB","","","",""
"21842-14336","RB","Jacquizz","Jacquizz Rodgers","Rodgers","4.414285659790039","7","4500","NYJ@TB","TB","NYJ","","","",""
"21842-23569","TE","Rico","Rico Gathers","Gathers","0","0","4500","DAL@ATL","DAL","ATL","IR","Concussion","",""
"21842-53266","WR","BJ","BJ Johnson III","Johnson III","0","0","4500","NYG@SF","SF","NYG","","","",""
"21842-14355","TE","Niles","Niles Paul","Paul","0.949999988079071","4","4500","MIN@WAS","WAS","MIN","Q","Concussion","",""
"21842-14358","WR","Dwayne","Dwayne Harris","Harris","0","4","4500","NYG@SF","NYG","SF","IR","Foot","",""
"21842-27672","TE","Matt","Matt LaCosse","LaCosse","0","1","4500","NYG@SF","NYG","SF","","","",""
"21842-29725","TE","Levine","Levine Toilolo","Toilolo","1.975000023841858","4","4500","DAL@ATL","ATL","DAL","","","",""
"21842-14369","RB","Jordan","Jordan Todman","Todman","0","1","4500","HOU@LAR","HOU","LAR","","","",""
"21842-55335","TE","David","David Njoku","Njoku","5.824999809265137","8","4500","CLE@DET","CLE","DET","","","",""
"21842-27692","RB","Josh","Josh Ferguson","Ferguson","0.5","1","4500","PIT@IND","IND","PIT","","","",""
"21842-62508","TE","James","James O'Shaughnessy","O'Shaughnessy","1.028571401323591","7","4500","LAC@JAC","JAC","LAC","","","",""
"21842-24621","WR","Charone","Charone Peake","Peake","0.800000011920929","1","4500","NYJ@TB","NYJ","TB","IR","Ankle","",""
"21842-62515","TE","Neal","Neal Sterling","Sterling","0.6499999761581421","2","4500","NYJ@TB","NYJ","TB","","","",""
"21842-25654","RB","Tommy","Tommy Bohanon","Bohanon","1.9000000272478377","7","4500","LAC@JAC","JAC","LAC","","","",""
"21842-30775","WR","Justin","Justin Hunter","Hunter","1.099999984105428","3","4500","PIT@IND","PIT","IND","","","",""
"21842-62519","WR","Tre","Tre McBride","McBride","6.5","2","4500","GB@CHI","CHI","GB","","","",""
"21842-14394","TE","Virgil","Virgil Green","Green","3.75","6","4500","NE@DEN","DEN","NE","","","",""
"21842-28744","RB","Raheem","Raheem Mostert","Mostert","0.25","4","4500","NYG@SF","SF","NYG","","","",""
"21842-7244","RB","John","John Kuhn","Kuhn","0.20000000298023224","1","4500","NO@BUF","NO","BUF","IR","Biceps","",""
"21842-30807","TE","Mychal","Mychal Rivera","Rivera","3.4200000762939453","10","4500","LAC@JAC","JAC","LAC","IR","Wrist","",""
"21842-25694","RB","Andre","Andre Williams","Williams","8.699999809265137","1","4500","LAC@JAC","LAC","JAC","","","",""
"21842-79967","TE","Adam","Adam Shaheen","Shaheen","3.3499999046325684","2","4500","GB@CHI","CHI","GB","","","",""
"21842-29805","TE","Ryan","Ryan Hewitt","Hewitt","2.0999999046325684","1","4500","CIN@TEN","CIN","TEN","","","",""
"21842-79980","TE","Eric","Eric Saubert","Saubert","0","0","4500","DAL@ATL","ATL","DAL","","","",""
"21842-79983","RB","De'Angelo","De'Angelo Henderson","Henderson","0.10000000149011612","1","4500","NE@DEN","DEN","NE","","","",""
"21842-42095","WR","ArDarius","ArDarius Stewart","Stewart","1.057142870766776","7","4500","NYJ@TB","NYJ","TB","","","",""
"21842-27771","WR","Cody","Cody Latimer","Latimer","2.3600000381469726","5","4500","NE@DEN","DEN","NE","","","",""
"21842-79998","WR","Keelan","Keelan Cole","Cole","2.6624999046325684","8","4500","LAC@JAC","JAC","LAC","","","",""
"21842-31874","RB","Kenneth","Kenneth Farrow","Farrow","3.0700000762939452","10","4500","LAC@JAC","LAC","JAC","IR","Ankle","",""
"21842-80011","TE","Antony","Antony Auclair","Auclair","0","0","4500","NYJ@TB","TB","NYJ","","","",""
"21842-24718","WR","Max","Max McCaffrey","McCaffrey","0.44999998807907104","2","4500","GB@CHI","GB","CHI","","","",""
"21842-62617","TE","Khari","Khari Lee","Lee","0","1","4500","NO@BUF","BUF","NO","","","",""
"21842-62633","TE","Matt","Matt Lengel","Lengel","4.599999904632568","2","4500","CLE@DET","CLE","DET","","","",""
"21842-29866","RB","Paul","Paul Perkins","Perkins","3.2750000953674316","4","4500","NYG@SF","NYG","SF","","","",""
"21842-25783","RB","Mike","Mike James","James","2.0333333015441895","3","4500","CLE@DET","DET","CLE","IR","Concussion","",""
"21842-32957","TE","Eric","Eric Tomlinson","Tomlinson","2.8714286259242465","7","4500","NYJ@TB","NYJ","TB","","","",""
"21842-9409","TE","Clark","Clark Harris","Harris","0","0","4500","CIN@TEN","CIN","TEN","","","",""
"21842-11457","WR","Arrelious","Arrelious Benn","Benn","0.8500000238418579","2","4500","LAC@JAC","JAC","LAC","","","",""
"21842-41155","RB","Taquan","Taquan Mizzell","Mizzell","0","0","4500","GB@CHI","CHI","GB","","","",""
"21842-41163","WR","Keeon","Keeon Johnson","Johnson","0","0","4500","NYG@SF","NYG","SF","IR","Foot","",""
"21842-28890","RB","Derek","Derek Watt","Watt","0","1","4500","LAC@JAC","LAC","JAC","","","",""
"21842-45278","WR","Bernard","Bernard Reedy","Reedy","0.6000000238418579","8","4500","NYJ@TB","TB","NYJ","","","",""
"21842-22754","TE","Garrett","Garrett Celek","Celek","2.414285659790039","7","4500","NYG@SF","SF","NYG","","","",""
"21842-25827","TE","Asante","Asante Cleveland","Cleveland","0","0","4500","LAC@JAC","LAC","JAC","IR","Undisclosed","",""
"21842-40170","WR","Stacy","Stacy Coley","Coley","0","1","4500","MIN@WAS","MIN","WAS","","","",""
"21842-28907","WR","Alex","Alex Erickson","Erickson","1.4500000476837158","8","4500","CIN@TEN","CIN","TEN","","","",""
"21842-11504","WR","Andre","Andre Roberts","Roberts","0.21250000596046448","8","4500","DAL@ATL","ATL","DAL","","","",""
"21842-45299","RB","David","David Fluellen","Fluellen","1.0499999523162842","2","4500","CIN@TEN","TEN","CIN","","","",""
"21842-12533","D","Green Bay","Green Bay Packers","Packers","6.5","8","4500","GB@CHI","GB","CHI","","","",""
"21842-33013","RB","Tion","Tion Green","Green","0","0","4500","CLE@DET","DET","CLE","","","",""
"21842-45307","WR","Rodney","Rodney Adams","Adams","0","0","4500","MIN@WAS","MIN","WAS","","","",""
"21842-62718","TE","Daniel","Daniel Brown","Brown","1.399999976158142","1","4500","GB@CHI","CHI","GB","","","",""
"21842-28933","WR","Jared","Jared Abbrederis","Abbrederis","2.950000047683716","2","4500","CLE@DET","DET","CLE","","","",""
"21842-33029","RB","George","George Winn","Winn","0","0","4500","PIT@IND","IND","PIT","IR","Undisclosed","",""
"21842-12556","D","Houston","Houston Texans","Texans","8.5","8","4500","HOU@LAR","HOU","LAR","","","",""
"21842-27918","TE","Henry","Henry Krieger-Coble","Krieger-Coble","1.7999999523162842","1","4500","PIT@IND","IND","PIT","","","",""
"21842-30990","RB","Jalston","Jalston Fowler","Fowler","3.1500000953674316","2","4500","CIN@TEN","TEN","CIN","","","",""
"21842-24847","TE","Will","Will Tye","Tye","2.9000000953674316","2","4500","NE@DEN","NE","DEN","","","",""
"21842-22800","RB","Derrick","Derrick Coleman","Coleman","1","3","4500","DAL@ATL","ATL","DAL","","","",""
"21842-11543","TE","Clay","Clay Harbor","Harbor","1.7000000476837158","2","4500","NO@BUF","NO","BUF","IR","Undisclosed","",""
"21842-34071","WR","Nick","Nick Williams","Williams","4.5","1","4500","DAL@ATL","ATL","DAL","","","",""
"21842-45335","TE","Michael","Michael Roberts","Roberts","1","2","4500","CLE@DET","DET","CLE","","","",""
"21842-55577","WR","Hunter","Hunter Sharp","Sharp","0","1","4500","NE@DEN","DEN","NE","","","",""
"21842-27933","K","Marshall","Marshall Koehn","Koehn","1","1","4500","CIN@TEN","CIN","TEN","","","",""
"21842-24862","WR","Rashad","Rashad Greene Sr.","Greene Sr.","0.4625000059604645","8","4500","LAC@JAC","JAC","LAC","IR","Undisclosed","",""
"21842-29985","WR","Jaydon","Jaydon Mickens","Mickens","6","1","4500","LAC@JAC","JAC","LAC","","","",""
"21842-11556","TE","Michael","Michael Hoomanawanui","Hoomanawanui","3.200000047683716","4","4500","NO@BUF","NO","BUF","","","",""
"21842-46374","WR","Tanner","Tanner Gentry","Gentry","1.25","4","4500","GB@CHI","CHI","GB","","","",""
"21842-29991","RB","Bishop","Bishop Sankey","Sankey","0","0","4500","MIN@WAS","MIN","WAS","IR","Knee - acl","",""
"21842-30004","WR","Kasen","Kasen Williams","Williams","2.1499999364217124","6","4500","CLE@DET","CLE","DET","","","",""
"21842-31036","WR","Kevin","Kevin Norwood","Norwood","0","0","4500","NYG@SF","NYG","SF","IR","Hip","",""
"21842-29003","RB","Ka'Deem","Ka'Deem Carey","Carey","1.8727273074063389","11","4500","GB@CHI","CHI","GB","","","",""
"21842-34125","WR","Geremy","Geremy Davis","Davis","0","3","4500","LAC@JAC","LAC","JAC","","","",""
"21842-52560","WR","Geronimo","Geronimo Allison","Allison","3.7000001271565757","6","4500","GB@CHI","GB","CHI","","","",""
"21842-32082","WR","Jordan","Jordan Taylor","Taylor","2.199999968210856","3","4500","NE@DEN","DEN","NE","","","",""
"21842-55635","WR","Chris","Chris Godwin","Godwin","1.7571428843906947","7","4500","NYJ@TB","TB","NYJ","","","",""
"21842-41305","WR","Zay","Zay Jones","Jones","3.8499999046325684","8","4500","NO@BUF","BUF","NO","Q","Knee","",""
"21842-14683","RB","Patrick","Patrick DiMarco","DiMarco","0.20000000298023224","4","4500","NO@BUF","BUF","NO","","","",""
"21842-54621","WR","Walter","Walter Powell","Powell","3.028571537562779","7","4500","NO@BUF","BUF","NO","","","",""
"21842-54623","WR","Jeff","Jeff Janis","Janis","0","2","4500","GB@CHI","GB","CHI","","","",""
"21842-33137","WR","Justin","Justin Hardy","Hardy","4.44000015258789","5","4500","DAL@ATL","ATL","DAL","","","",""
"21842-22898","RB","Brandon","Brandon Bolden","Bolden","0.9666666984558105","3","4500","NE@DEN","NE","DEN","","","",""
"21842-43397","WR","Carlos","Carlos Henderson","Henderson","0","0","4500","NE@DEN","DEN","NE","IR","Thumb","",""
"21842-6535","WR","Kenny","Kenny Britt","Britt","4.759999847412109","5","4500","CLE@DET","CLE","DET","","","",""
"21842-53639","WR","Isaiah","Isaiah McKenzie","McKenzie","0.11428571598870414","7","4500","NE@DEN","DEN","NE","","","",""
"21842-22920","TE","Derek","Derek Carrier","Carrier","1.2600000381469727","5","4500","HOU@LAR","LAR","HOU","","","",""
"21842-39305","TE","A.J.","A.J. Derby","Derby","5.150000095367432","8","4500","NE@DEN","DEN","NE","","","",""
"21842-55694","WR","Michael","Michael Thomas","Thomas","0.45714286395481657","7","4500","HOU@LAR","LAR","HOU","","","",""
"21842-54674","WR","Jeremy","Jeremy Butler","Butler","1.0499999523162842","2","4500","NO@BUF","BUF","NO","IR","Concussion","",""
"21842-43416","WR","Trent","Trent Taylor","Taylor","4.0444446139865455","9","4500","NYG@SF","SF","NYG","O","Ribs","",""
"21842-41370","WR","Trevor","Trevor Davis","Davis","0.47142856461661203","7","4500","GB@CHI","GB","CHI","","","",""
"21842-80289","WR","Kendrick","Kendrick Bourne","Bourne","1.6333333651224773","3","4500","NYG@SF","SF","NYG","","","",""
"21842-47523","WR","Tajae","Tajae Sharpe","Sharpe","5.300000190734863","16","4500","CIN@TEN","TEN","CIN","IR","Foot","",""
"21842-14761","WR","Andre","Andre Holmes","Holmes","4.412499904632568","8","4500","NO@BUF","BUF","NO","","","",""
"21842-32185","RB","Zach","Zach Line","Line","0.13333333532015482","3","4500","NO@BUF","NO","BUF","","","",""
"21842-21952","WR","Michael","Michael Floyd","Floyd","1.5333333015441895","3","4500","MIN@WAS","MIN","WAS","","","",""
"21842-31169","TE","Jeremy","Jeremy Sprinkle","Sprinkle","0","1","4500","MIN@WAS","WAS","MIN","","","",""
"21842-26057","RB","Michael","Michael Burton","Burton","0.6666666666666666","3","4500","GB@CHI","CHI","GB","","","",""
"21842-39369","K","Zane","Zane Gonzalez","Gonzalez","4.625","8","4500","CLE@DET","CLE","DET","","","",""
"21842-28106","RB","Joe","Joe Kerridge","Kerridge","0","1","4500","GB@CHI","GB","CHI","","","",""
"21842-39373","WR","Jaelen","Jaelen Strong","Strong","3.3500000635782876","6","4500","LAC@JAC","JAC","LAC","","","",""
"21842-21972","WR","Brian","Brian Quick","Quick","4","2","4500","MIN@WAS","WAS","MIN","Q","Concussion","",""
"21842-23003","TE","Phillip","Phillip Supernaw","Supernaw","3.133333206176758","3","4500","CIN@TEN","TEN","CIN","","","",""
"21842-33244","WR","Eli","Eli Rogers","Rogers","1.5800000190734864","5","4500","PIT@IND","PIT","IND","","","",""
"21842-6622","WR","Eric","Eric Weems","Weems","0.2","5","4500","CIN@TEN","TEN","CIN","","","",""
"21842-15838","TE","Erik","Erik Swoope","Swoope","4.8000000847710504","9","4500","PIT@IND","IND","PIT","IR","Knee","",""
"21842-14816","TE","Kyle","Kyle Nelson","Nelson","0","0","4500","NYG@SF","SF","NYG","","","",""
"21842-31207","TE","C.J.","C.J. Uzomah","Uzomah","1.350000023841858","4","4500","CIN@TEN","CIN","TEN","","","",""
"21842-32234","RB","Malcolm","Malcolm Brown","Brown","3.8428570883614674","7","4500","HOU@LAR","LAR","HOU","","","",""
"21842-27117","TE","Sean","Sean Culkin","Culkin","0","0","4500","LAC@JAC","LAC","JAC","","","",""
"21842-60910","WR","Dede","Dede Westbrook","Westbrook","0","0","4500","LAC@JAC","JAC","LAC","IR","Abdomen","",""
"21842-21999","WR","Rueben","Rueben Randle","Randle","0","0","4500","GB@CHI","CHI","GB","","","",""
"21842-28144","TE","Dion","Dion Sims","Sims","3.633333206176758","6","4500","GB@CHI","CHI","GB","","","",""
"21842-22004","TE","Dwayne","Dwayne Allen","Allen","0","4","4500","NE@DEN","NE","DEN","","","",""
"21842-28157","WR","Bennie","Bennie Fowler","Fowler","5.5","8","4500","NE@DEN","DEN","NE","","","",""
"21842-41469","TE","Darrell","Darrell Daniels","Daniels","1.024999976158142","4","4500","PIT@IND","IND","PIT","","","",""
"21842-39428","RB","Kyle","Kyle Juszczyk","Juszczyk","3.2999998728434243","6","4500","NYG@SF","SF","NYG","Q","Neck","",""
"21842-31241","WR","Sammie","Sammie Coates","Coates","1.3000000317891438","3","4500","CLE@DET","CLE","DET","","","",""
"21842-80400","RB","Lenard","Lenard Tillery","Tillery","0","0","4500","HOU@LAR","LAR","HOU","IR","Undisclosed","",""
"21842-40477","TE","Keith","Keith Towbridge","Towbridge","0","0","4500","NO@BUF","BUF","NO","IR","Undisclosed","",""
"21842-22048","RB","Robert","Robert Turbin","Turbin","3.566666603088379","6","4500","PIT@IND","IND","PIT","IR","Elbow","",""
"21842-30244","RB","Matt","Matt Jones","Jones","0.699999988079071","2","4500","PIT@IND","IND","PIT","Q","Ankle","",""
"21842-31269","RB","Corey","Corey Grant","Grant","2.9833332697550454","6","4500","LAC@JAC","JAC","LAC","","","",""
"21842-7718","RB","Cedric","Cedric Peerman","Peerman","1.5","1","4500","CIN@TEN","CIN","TEN","IR","Shoulder","",""
"21842-38441","RB","Justin","Justin Davis","Davis","0.10000000149011612","1","4500","HOU@LAR","LAR","HOU","","","",""
"21842-22065","TE","Rhett","Rhett Ellison","Ellison","2.8500000635782876","6","4500","NYG@SF","NYG","SF","","","",""
"21842-62002","RB","Devante","Devante Mays","Mays","0","0","4500","GB@CHI","GB","CHI","","","",""
"21842-28219","RB","Lawrence","Lawrence Thomas","Thomas","1.6999999682108562","3","4500","NYJ@TB","NYJ","TB","Q","Concussion","",""
"21842-28226","WR","Aaron","Aaron Burbridge","Burbridge","1.287500023841858","8","4500","NYG@SF","SF","NYG","IR","Hamstring","",""
"21842-39492","TE","Josh","Josh Hill","Hill","3.2000001271565757","3","4500","NO@BUF","NO","BUF","","","",""
"21842-12872","RB","James","James Develin","Develin","0.875","4","4500","NE@DEN","NE","DEN","","","",""
"21842-32331","RB","Tra","Tra Carson","Carson","0","0","4500","CIN@TEN","CIN","TEN","IR","Undisclosed","",""
"21842-31308","WR","Quan","Quan Bray","Bray","0.6000000105963813","9","4500","PIT@IND","IND","PIT","IR","Undisclosed","",""
"21842-43599","TE","Andrew","Andrew Price","Price","0","0","4500","CLE@DET","DET","CLE","","","",""
"21842-22100","K","Randy","Randy Bullock","Bullock","6.666666666666667","6","4500","CIN@TEN","CIN","TEN","Q","Back","",""
"21842-31321","RB","Jay","Jay Prosch","Prosch","1.4500000476837158","2","4500","HOU@LAR","HOU","LAR","","","",""
"21842-29277","TE","Stephen","Stephen Anderson","Anderson","3.7285714830671037","7","4500","HOU@LAR","HOU","LAR","","","",""
"21842-64104","RB","Terrell","Terrell Watson","Watson","0.1600000023841858","5","4500","PIT@IND","PIT","IND","","","",""
"21842-29290","WR","Bryce","Bryce Treggs","Treggs","2.25","4","4500","CLE@DET","CLE","DET","","","",""
"21842-22123","TE","James","James Hanna","Hanna","3.1000000635782876","3","4500","DAL@ATL","DAL","ATL","","","",""
"21842-30326","RB","Keith","Keith Marshall","Marshall","0","0","4500","MIN@WAS","WAS","MIN","IR","Knee","",""
"21842-29304","RB","Daniel","Daniel Lasco II","Lasco II","1.7666667302449544","3","4500","NO@BUF","NO","BUF","","","",""
"21842-38523","TE","Geoff","Geoff Swaim","Swaim","1.75","2","4500","DAL@ATL","DAL","ATL","","","",""
"21842-55940","WR","Chad","Chad Hansen","Hansen","0","0","4500","NYJ@TB","NYJ","TB","","","",""
"21842-27273","RB","Andy","Andy Janovich","Janovich","0.7250000238418579","4","4500","NE@DEN","DEN","NE","","","",""
"21842-33418","TE","Alan","Alan Cross","Cross","1.0499999523162842","2","4500","NYJ@TB","TB","NYJ","","","",""
"21842-80546","WR","Dan","Dan Arnold","Arnold","0","0","4500","NO@BUF","NO","BUF","IR","Undisclosed","",""
"21842-31406","RB","Alfred","Alfred Blue","Blue","1.649999976158142","2","4500","HOU@LAR","HOU","LAR","","","",""
"21842-62127","TE","Cole","Cole Hikutini","Hikutini","1.25","2","4500","NYG@SF","SF","NYG","IR","Knee","",""
"21842-7856","WR","Matthew","Matthew Slater","Slater","-0.375","4","4500","NE@DEN","NE","DEN","","","",""
"21842-70335","TE","Seth","Seth DeValve","DeValve","4.237500190734863","8","4500","CLE@DET","CLE","DET","","","",""
"21842-39615","TE","Brandon","Brandon Williams","Williams","2.449999968210856","6","4500","PIT@IND","IND","PIT","","","",""
"21842-70342","TE","Temarrick","Temarrick Hemingway","Hemingway","0","0","4500","HOU@LAR","LAR","HOU","IR","Lower leg","",""
"21842-22220","TE","Sean","Sean McGrath","McGrath","1.5","1","4500","LAC@JAC","LAC","JAC","","","",""
"21842-30412","WR","Tavarres","Tavarres King","King","3.933333396911621","3","4500","NYG@SF","NYG","SF","","","",""
"21842-40665","RB","Matthew","Matthew Dayes","Dayes","1.2000000476837158","4","4500","CLE@DET","CLE","DET","","","",""
"21842-30428","WR","Malcolm","Malcolm Mitchell","Mitchell","6.674999872843425","12","4500","NE@DEN","NE","DEN","IR","Knee","",""
"21842-40669","WR","Tyler","Tyler Boyd","Boyd","1.8250000476837158","4","4500","CIN@TEN","CIN","TEN","Q","Knee","",""
"21842-70372","WR","Chester","Chester Rogers","Rogers","2.3999999364217124","3","4500","PIT@IND","IND","PIT","","","",""
"21842-26343","WR","Corey","Corey Fuller","Fuller","0","0","4500","NO@BUF","NO","BUF","","","",""
"21842-41703","WR","R.J.","R.J. Shelton","Shelton","0","0","4500","MIN@WAS","MIN","WAS","","","",""
"21842-38634","WR","Ryan","Ryan Switzer","Switzer","0.10000000149011612","8","4500","DAL@ATL","DAL","ATL","","","",""
"21842-44784","RB","Darius","Darius Jackson","Jackson","0","0","4500","CLE@DET","CLE","DET","IR","Knee","",""
"21842-22258","RB","Travaris","Travaris Cadet","Cadet","4.400000095367432","1","4500","NO@BUF","BUF","NO","","","",""
"21842-26355","TE","Logan","Logan Thomas","Thomas","3.549999952316284","4","4500","NO@BUF","BUF","NO","","","",""
"21842-54007","TE","Jacob","Jacob Hollister","Hollister","1.0399999618530273","5","4500","NE@DEN","NE","DEN","","","",""
"21842-33531","TE","Ben","Ben Koyack","Koyack","1.2666666507720947","3","4500","LAC@JAC","JAC","LAC","","","",""
"21842-45821","WR","Isaiah","Isaiah Burse","Burse","0","8","4500","LAC@JAC","LAC","JAC","IR","Concussion","",""
"21842-6910","K","Robbie","Robbie Gould","Gould","8.777777777777779","9","4500","NYG@SF","SF","NYG","","","",""
"21842-47870","TE","Tyler","Tyler Higbee","Higbee","4.025000095367432","8","4500","HOU@LAR","LAR","HOU","","","",""
"21842-26384","RB","Trey","Trey Edmunds","Edmunds","0","2","4500","NO@BUF","NO","BUF","","","",""
"21842-27411","RB","Aaron","Aaron Ripkowski","Ripkowski","0.8600000381469727","5","4500","GB@CHI","GB","CHI","","","",""
"21842-22292","RB","Lance","Lance Dunbar","Dunbar","2.6636362942782315","11","4500","HOU@LAR","LAR","HOU","NA","Knee","",""
"21842-28437","RB","Danny","Danny Vitale","Vitale","1.399999976158142","2","4500","CLE@DET","CLE","DET","","","",""
"21842-12055","TE","Logan","Logan Paulsen","Paulsen","0","1","4500","NYG@SF","SF","NYG","","","",""
"21842-70422","WR","Kalif","Kalif Raymond","Raymond","-1","2","4500","NYG@SF","NYG","SF","","","",""
"21842-22308","RB","Joe","Joe Banyard","Banyard","0.699999988079071","1","4500","NO@BUF","BUF","NO","","","",""
"21842-31524","WR","Cody","Cody Core","Core","0","2","4500","CIN@TEN","CIN","TEN","","","",""
"21842-29477","TE","Connor","Connor Hamlett","Hamlett","8.199999809265137","1","4500","DAL@ATL","DAL","ATL","","","",""
"21842-32556","WR","Deante'","Deante' Gray","Gray","0","0","4500","HOU@LAR","HOU","LAR","IR","Knee - acl","",""
"21842-10030","WR","Harry","Harry Douglas","Douglas","4.071428571428571","7","4500","CIN@TEN","TEN","CIN","IR","Knee","",""
"21842-28463","WR","Austin","Austin Carr","Carr","0","0","4500","NO@BUF","NO","BUF","","","",""
"21842-43826","WR","Tommylee","Tommylee Lewis","Lewis","1.8142856870378767","7","4500","NO@BUF","NO","BUF","","","",""
"21842-41780","WR","Chris","Chris Thompson","Thompson","0.6000000238418579","4","4500","HOU@LAR","HOU","LAR","","","",""
"21842-70454","WR","Jace","Jace Billingsley","Billingsley","0","0","4500","CLE@DET","DET","CLE","","","",""
