Year,Week,Slate,ID,Name,Position,Salary,GameInfo,Team,Opponent,FPPG,InjuryStatus,InjuryDetails
2017,Week11,Full,21940-28181,Le'Veon Bell,RB,9500,TEN@PIT,PIT,TEN,17.455556233723957,,
2017,Week11,Full,21940-52922,Leonard Fournette,RB,9300,JAX@CLE,JAX,CLE,18.32857186453683,,
2017,Week11,Full,21940-11612,Antonio Brown,WR,9000,TEN@PIT,PIT,TEN,15.133332994249132,,
2017,Week11,Full,21940-70324,Carson Wentz,QB,8700,PHI@DAL,PHI,DAL,22.064444647894966,,
2017,Week11,Full,21940-30447,Todd Gurley II,RB,8700,LAR@MIN,LAR,MIN,21.055555555555557,,
2017,Week11,Full,21940-45229,Kareem Hunt,RB,8600,KC@NYG,KC,NYG,18.122222900390625,,
2017,Week11,Full,21940-6498,Tom Brady,QB,8600,NE@OAK,NE,OAK,20.786666870117188,,
2017,Week11,Full,21940-38791,Ezekiel Elliott,RB,8600,PHI@DAL,DAL,PHI,20.100000381469727,O,Suspension
2017,Week11,Full,21940-28573,Michael Thomas,WR,8600,WAS@NO,NO,WAS,11.966666327582466,,
2017,Week11,Full,21940-31716,Dak Prescott,QB,8500,PHI@DAL,DAL,PHI,21.051111857096355,,
2017,Week11,Full,21940-22015,Russell Wilson,QB,8400,ATL@SEA,SEA,ATL,22.968889024522568,,
2017,Week11,Full,21940-11460,Rob Gronkowski,TE,8200,NE@OAK,NE,OAK,13.412500381469727,,
2017,Week11,Full,21940-22038,Kirk Cousins,QB,8200,WAS@NO,WAS,NO,19.21777852376302,,
2017,Week11,Full,21940-14211,Mark Ingram,RB,8200,WAS@NO,NO,WAS,15.32222154405382,,
2017,Week11,Full,21940-14626,Doug Baldwin,WR,8100,ATL@SEA,SEA,ATL,12.222222222222221,Q,Groin
2017,Week11,Full,21940-6504,Drew Brees,QB,8100,WAS@NO,NO,WAS,17.42444525824653,,
2017,Week11,Full,21940-29780,Zach Ertz,TE,8000,PHI@DAL,PHI,DAL,13.537500381469727,Q,Hamstring
2017,Week11,Full,21940-6654,Matthew Stafford,QB,8000,DET@CHI,DET,CHI,18.215555826822918,,
2017,Week11,Full,21940-6779,LeSean McCoy,RB,8000,BUF@LAC,BUF,LAC,13.477778116861979,,
2017,Week11,Full,21940-45859,Derek Carr,QB,8000,NE@OAK,OAK,NE,15.632499694824219,,
