Year,Week,Slate,ID,Name,Position,Salary,GameInfo,Team,Opponent,FPPG,InjuryStatus,InjuryDetails
2017,Week10,Main,9758057,Ted Ginn Jr.,WR,5300,NO@BUF 11/12/2017 01:00PM ET,NO,,0.0,,
2017,Week10,Main,9758122,Jordy Nelson,WR,5300,GB@CHI 11/12/2017 01:00PM ET,GB,,0.0,,
2017,Week10,Main,9758398,Andy Dalton,QB,5300,CIN@TEN 11/12/2017 01:00PM ET,CIN,,0.0,,
2017,Week10,Main,9758210,Jacoby Brissett,QB,5200,PIT@IND 11/12/2017 01:00PM ET,IND,,0.0,,
2017,Week10,Main,9758232,Jack Doyle,TE,5200,PIT@IND 11/12/2017 01:00PM ET,IND,,0.0,,
2017,Week10,Main,9758349,Robby Anderson,WR,5200,NYJ@TB 11/12/2017 01:00PM ET,NYJ,,0.0,,
2017,Week10,Main,9758529,Lamar Miller,RB,5200,HOU@LAR 11/12/2017 04:05PM ET,HOU,,0.0,,
2017,Week10,Main,9758019,Kelvin Benjamin,WR,5100,NO@BUF 11/12/2017 01:00PM ET,BUF,,0.0,,
2017,Week10,Main,9758468,Teddy Bridgewater,QB,5100,MIN@WAS 11/12/2017 01:00PM ET,MIN,,0.0,,
2017,Week10,Main,9758517,Jordan Reed,TE,5100,MIN@WAS 11/12/2017 01:00PM ET,WAS,,0.0,,
2017,Week10,Main,9758600,Mohamed Sanu,WR,5100,DAL@ATL 11/12/2017 04:25PM ET,ATL,,0.0,,
2017,Week10,Main,9758623,Darren McFadden,RB,5100,DAL@ATL 11/12/2017 04:25PM ET,DAL,,0.0,,
2017,Week10,Main,9758654,Eli Manning,QB,5100,NYG@SF 11/12/2017 04:25PM ET,NYG,,0.0,,
2017,Week10,Main,9758110,Brett Hundley,QB,5000,GB@CHI 11/12/2017 01:00PM ET,GB,,0.0,,
2017,Week10,Main,9758124,Davante Adams,WR,5000,GB@CHI 11/12/2017 01:00PM ET,GB,,0.0,,
2017,Week10,Main,9758437,DeMarco Murray,RB,5000,CIN@TEN 11/12/2017 01:00PM ET,TEN,,0.0,,
2017,Week10,Main,9758439,Derrick Henry,RB,5000,CIN@TEN 11/12/2017 01:00PM ET,TEN,,0.0,,
2017,Week10,Main,9758457,Delanie Walker,TE,5000,CIN@TEN 11/12/2017 01:00PM ET,TEN,,0.0,,
2017,Week10,Main,9758569,Robert Woods,WR,5000,HOU@LAR 11/12/2017 04:05PM ET,LAR,,0.0,,
2017,Week10,Main,9758684,Jimmy Garoppolo,QB,5000,NYG@SF 11/12/2017 04:25PM ET,SF,,0.0,,
2017,Week10,Main,9758271,Philip Rivers,QB,4900,LAC@JAX 11/12/2017 01:00PM ET,LAC,,0.0,,
2017,Week10,Main,9758369,Ryan Fitzpatrick,QB,4900,NYJ@TB 11/12/2017 01:00PM ET,TB,,0.0,,
2017,Week10,Main,9758381,DeSean Jackson,WR,4900,NYJ@TB 11/12/2017 01:00PM ET,TB,,0.0,,
2017,Week10,Main,9758401,Joe Mixon,RB,4900,CIN@TEN 11/12/2017 01:00PM ET,CIN,,0.0,,
2017,Week10,Main,9758152,Corey Coleman,WR,4800,CLE@DET 11/12/2017 01:00PM ET,CLE,,0.0,,
2017,Week10,Main,9758303,Blake Bortles,QB,4800,LAC@JAX 11/12/2017 01:00PM ET,JAX,,0.0,,
2017,Week10,Main,9758361,Austin Seferian-Jenkins,TE,4800,NYJ@TB 11/12/2017 01:00PM ET,NYJ,,0.0,,
2017,Week10,Main,9758467,Case Keenum,QB,4800,MIN@WAS 11/12/2017 01:00PM ET,MIN,,0.0,,
2017,Week10,Main,9758571,Sammy Watkins,WR,4800,HOU@LAR 11/12/2017 04:05PM ET,LAR,,0.0,,
2017,Week10,Main,9758592,Tevin Coleman,RB,4800,DAL@ATL 11/12/2017 04:25PM ET,ATL,,0.0,,
2017,Week10,Main,9758685,C.J. Beathard,QB,4800,NYG@SF 11/12/2017 04:25PM ET,SF,,0.0,,
2017,Week10,Main,9758371,Doug Martin,RB,4700,NYJ@TB 11/12/2017 01:00PM ET,TB,,0.0,,
2017,Week10,Main,9758399,AJ McCarron,QB,4700,CIN@TEN 11/12/2017 01:00PM ET,CIN,,0.0,,
2017,Week10,Main,9758445,Rishard Matthews,WR,4700,CIN@TEN 11/12/2017 01:00PM ET,TEN,,0.0,,
2017,Week10,Main,9758500,Colt McCoy,QB,4700,MIN@WAS 11/12/2017 01:00PM ET,WAS,,0.0,,
2017,Week10,Main,9758519,Vernon Davis,TE,4700,MIN@WAS 11/12/2017 01:00PM ET,WAS,,0.0,,
2017,Week10,Main,9758541,Will Fuller V,WR,4700,HOU@LAR 11/12/2017 04:05PM ET,HOU,,0.0,,
2017,Week10,Main,9758043,Chase Daniel,QB,4600,NO@BUF 11/12/2017 01:00PM ET,NO,,0.0,,
2017,Week10,Main,9758141,DeShone Kizer,QB,4600,CLE@DET 11/12/2017 01:00PM ET,CLE,,0.0,,
2017,Week10,Main,9758309,Chris Ivory,RB,4600,LAC@JAX 11/12/2017 01:00PM ET,JAX,,0.0,,
2017,Week10,Main,9758490,Kyle Rudolph,TE,4600,MIN@WAS 11/12/2017 01:00PM ET,MIN,,0.0,,
2017,Week10,Main,9758567,Cooper Kupp,WR,4600,HOU@LAR 11/12/2017 04:05PM ET,LAR,,0.0,,
2017,Week10,Main,9758074,Mitchell Trubisky,QB,4500,GB@CHI 11/12/2017 01:00PM ET,CHI,,0.0,,
2017,Week10,Main,9758111,Joe Callahan,QB,4500,GB@CHI 11/12/2017 01:00PM ET,GB,,0.0,,
2017,Week10,Main,9758142,Kevin Hogan,QB,4500,CLE@DET 11/12/2017 01:00PM ET,CLE,,0.0,,
2017,Week10,Main,9758143,Cody Kessler,QB,4500,CLE@DET 11/12/2017 01:00PM ET,CLE,,0.0,,
2017,Week10,Main,9758181,Ameer Abdullah,RB,4500,CLE@DET 11/12/2017 01:00PM ET,DET,,0.0,,
2017,Week10,Main,9758242,Landry Jones,QB,4500,PIT@IND 11/12/2017 01:00PM ET,PIT,,0.0,,
2017,Week10,Main,9758246,James Conner,RB,4500,PIT@IND 11/12/2017 01:00PM ET,PIT,,0.0,,
2017,Week10,Main,9758272,Cardale Jones,QB,4500,LAC@JAX 11/12/2017 01:00PM ET,LAC,,0.0,,
2017,Week10,Main,9758435,Matt Cassel,QB,4500,CIN@TEN 11/12/2017 01:00PM ET,TEN,,0.0,,
2017,Week10,Main,9758507,Jamison Crowder,WR,4500,MIN@WAS 11/12/2017 01:00PM ET,WAS,,0.0,,
2017,Week10,Main,9758526,Tom Savage,QB,4500,HOU@LAR 11/12/2017 04:05PM ET,HOU,,0.0,,
2017,Week10,Main,9758527,T.J. Yates,QB,4500,HOU@LAR 11/12/2017 04:05PM ET,HOU,,0.0,,
2017,Week10,Main,9758528,Matt McGloin,QB,4500,HOU@LAR 11/12/2017 04:05PM ET,HOU,,0.0,,
2017,Week10,Main,9758620,Cooper Rush,QB,4500,DAL@ATL 11/12/2017 04:25PM ET,DAL,,0.0,,
2017,Week10,Main,9758655,Geno Smith,QB,4500,NYG@SF 11/12/2017 04:25PM ET,NYG,,0.0,,
2017,Week10,Main,9758657,Orleans Darkwa,RB,4500,NYG@SF 11/12/2017 04:25PM ET,NYG,,0.0,,
2017,Week10,Main,9758075,Mike Glennon,QB,4400,GB@CHI 11/12/2017 01:00PM ET,CHI,,0.0,,
2017,Week10,Main,9758195,Kenny Golladay,WR,4400,CLE@DET 11/12/2017 01:00PM ET,DET,,0.0,,
2017,Week10,Main,9758341,Matt Forte,RB,4400,NYJ@TB 11/12/2017 01:00PM ET,NYJ,,0.0,,
2017,Week10,Main,9758635,Terrance Williams,WR,4400,DAL@ATL 11/12/2017 04:25PM ET,DAL,,0.0,,
2017,Week10,Main,9758643,Jason Witten,TE,4400,DAL@ATL 11/12/2017 04:25PM ET,DAL,,0.0,,
2017,Week10,Main,9758114,Ty Montgomery,RB,4300,GB@CHI 11/12/2017 01:00PM ET,GB,,0.0,,
2017,Week10,Main,9758126,Randall Cobb,WR,4300,GB@CHI 11/12/2017 01:00PM ET,GB,,0.0,,
2017,Week10,Main,9758146,Isaiah Crowell,RB,4300,CLE@DET 11/12/2017 01:00PM ET,CLE,,0.0,,
2017,Week10,Main,9758304,Chad Henne,QB,4300,LAC@JAX 11/12/2017 01:00PM ET,JAX,,0.0,,
2017,Week10,Main,9758589,Matt Schaub,QB,4300,DAL@ATL 11/12/2017 04:25PM ET,ATL,,0.0,,
2017,Week10,Main,9758033,Charles Clay,TE,4200,NO@BUF 11/12/2017 01:00PM ET,BUF,,0.0,,
2017,Week10,Main,9758180,Jake Rudock,QB,4200,CLE@DET 11/12/2017 01:00PM ET,DET,,0.0,,
2017,Week10,Main,9758211,Scott Tolzien,QB,4200,PIT@IND 11/12/2017 01:00PM ET,IND,,0.0,,
2017,Week10,Main,9758347,Jermaine Kearse,WR,4200,NYJ@TB 11/12/2017 01:00PM ET,NYJ,,0.0,,
2017,Week10,Main,9758557,Sean Mannion,QB,4200,HOU@LAR 11/12/2017 04:05PM ET,LAR,,0.0,,
2017,Week10,Main,9758688,Matt Breida,RB,4200,NYG@SF 11/12/2017 04:25PM ET,SF,,0.0,,
2017,Week10,Main,9758144,Duke Johnson Jr.,RB,4100,CLE@DET 11/12/2017 01:00PM ET,CLE,,0.0,,
2017,Week10,Main,9758317,Marqise Lee,WR,4100,LAC@JAX 11/12/2017 01:00PM ET,JAX,,0.0,,
2017,Week10,Main,9758389,Cameron Brate,TE,4100,NYJ@TB 11/12/2017 01:00PM ET,TB,,0.0,,
2017,Week10,Main,9758509,Josh Doctson,WR,4100,MIN@WAS 11/12/2017 01:00PM ET,WAS,,0.0,,
2017,Week10,Main,9758009,Joe Webb,QB,4000,NO@BUF 11/12/2017 01:00PM ET,BUF,,0.0,,
2017,Week10,Main,9758010,Nathan Peterman,QB,4000,NO@BUF 11/12/2017 01:00PM ET,BUF,,0.0,,
2017,Week10,Main,9758044,Taysom Hill,QB,4000,NO@BUF 11/12/2017 01:00PM ET,NO,,0.0,,
2017,Week10,Main,9758076,Mark Sanchez,QB,4000,GB@CHI 11/12/2017 01:00PM ET,CHI,,0.0,,
2017,Week10,Main,9758116,Jamaal Williams,RB,4000,GB@CHI 11/12/2017 01:00PM ET,GB,,0.0,,
2017,Week10,Main,9758154,Josh Gordon,WR,4000,CLE@DET 11/12/2017 01:00PM ET,CLE,,0.0,,
2017,Week10,Main,9758183,Theo Riddick,RB,4000,CLE@DET 11/12/2017 01:00PM ET,DET,,0.0,,
2017,Week10,Main,9758243,Joshua Dobbs,QB,4000,PIT@IND 11/12/2017 01:00PM ET,PIT,,0.0,,
2017,Week10,Main,9758273,Kellen Clemens,QB,4000,LAC@JAX 11/12/2017 01:00PM ET,LAC,,0.0,,
2017,Week10,Main,9758307,T.J. Yeldon,RB,4000,LAC@JAX 11/12/2017 01:00PM ET,JAX,,0.0,,
2017,Week10,Main,9758337,Bryce Petty,QB,4000,NYJ@TB 11/12/2017 01:00PM ET,NYJ,,0.0,,
2017,Week10,Main,9758338,Christian Hackenberg,QB,4000,NYJ@TB 11/12/2017 01:00PM ET,NYJ,,0.0,,
2017,Week10,Main,9758339,Bilal Powell,RB,4000,NYJ@TB 11/12/2017 01:00PM ET,NYJ,,0.0,,
2017,Week10,Main,9758370,Ryan Griffin,QB,4000,NYJ@TB 11/12/2017 01:00PM ET,TB,,0.0,,
2017,Week10,Main,9758373,Jacquizz Rodgers,RB,4000,NYJ@TB 11/12/2017 01:00PM ET,TB,,0.0,,
2017,Week10,Main,9758400,Jeff Driskel,QB,4000,CIN@TEN 11/12/2017 01:00PM ET,CIN,,0.0,,
2017,Week10,Main,9758436,Brandon Weeden,QB,4000,CIN@TEN 11/12/2017 01:00PM ET,TEN,,0.0,,
2017,Week10,Main,9758447,Corey Davis,WR,4000,CIN@TEN 11/12/2017 01:00PM ET,TEN,,0.0,,
2017,Week10,Main,9758469,Kyle Sloter,QB,4000,MIN@WAS 11/12/2017 01:00PM ET,MIN,,0.0,,
2017,Week10,Main,9758472,Latavius Murray,RB,4000,MIN@WAS 11/12/2017 01:00PM ET,MIN,,0.0,,
2017,Week10,Main,9758531,D'Onta Foreman,RB,4000,HOU@LAR 11/12/2017 04:05PM ET,HOU,,0.0,,
2017,Week10,Main,9758558,Brandon Allen,QB,4000,HOU@LAR 11/12/2017 04:05PM ET,LAR,,0.0,,
2017,Week10,Main,9758633,Cole Beasley,WR,4000,DAL@ATL 11/12/2017 04:25PM ET,DAL,,0.0,,
2017,Week10,Main,9758637,Brice Butler,WR,4000,DAL@ATL 11/12/2017 04:25PM ET,DAL,,0.0,,
2017,Week10,Main,9758656,Davis Webb,QB,4000,NYG@SF 11/12/2017 04:25PM ET,NYG,,0.0,,
2017,Week10,Main,9758013,Mike Tolbert,RB,3900,NO@BUF 11/12/2017 01:00PM ET,BUF,,0.0,,
2017,Week10,Main,9758256,Martavis Bryant,WR,3900,PIT@IND 11/12/2017 01:00PM ET,PIT,,0.0,,
2017,Week10,Main,9758278,Austin Ekeler,RB,3900,LAC@JAX 11/12/2017 01:00PM ET,LAC,,0.0,,
2017,Week10,Main,9758294,Hunter Henry,TE,3900,LAC@JAX 11/12/2017 01:00PM ET,LAC,,0.0,,
2017,Week10,Main,9758315,Allen Hurns,WR,3900,LAC@JAX 11/12/2017 01:00PM ET,JAX,,0.0,,
2017,Week10,Main,9758335,Jaguars,DST,3900,LAC@JAX 11/12/2017 01:00PM ET,JAX,,0.0,,
2017,Week10,Main,9758561,Malcolm Brown,RB,3900,HOU@LAR 11/12/2017 04:05PM ET,LAR,,0.0,,
2017,Week10,Main,9758079,Tarik Cohen,RB,3800,GB@CHI 11/12/2017 01:00PM ET,CHI,,0.0,,
2017,Week10,Main,9758197,TJ Jones,WR,3800,CLE@DET 11/12/2017 01:00PM ET,DET,,0.0,,
2017,Week10,Main,9758209,Lions,DST,3800,CLE@DET 11/12/2017 01:00PM ET,DET,,0.0,,
2017,Week10,Main,9758212,Marlon Mack,RB,3800,PIT@IND 11/12/2017 01:00PM ET,IND,,0.0,,
2017,Week10,Main,9758411,Brandon LaFell,WR,3800,CIN@TEN 11/12/2017 01:00PM ET,CIN,,0.0,,
2017,Week10,Main,9758513,Ryan Grant,WR,3800,MIN@WAS 11/12/2017 01:00PM ET,WAS,,0.0,,
2017,Week10,Main,9758696,Marquise Goodwin,WR,3800,NYG@SF 11/12/2017 04:25PM ET,SF,,0.0,,
2017,Week10,Main,9758021,Jordan Matthews,WR,3700,NO@BUF 11/12/2017 01:00PM ET,BUF,,0.0,,
2017,Week10,Main,9758214,Frank Gore,RB,3700,PIT@IND 11/12/2017 01:00PM ET,IND,,0.0,,
2017,Week10,Main,9758270,Steelers,DST,3700,PIT@IND 11/12/2017 01:00PM ET,PIT,,0.0,,
2017,Week10,Main,9758343,Elijah McGuire,RB,3700,NYJ@TB 11/12/2017 01:00PM ET,NYJ,,0.0,,
2017,Week10,Main,9758449,Eric Decker,WR,3700,CIN@TEN 11/12/2017 01:00PM ET,TEN,,0.0,,
2017,Week10,Main,9758533,Alfred Blue,RB,3700,HOU@LAR 11/12/2017 04:05PM ET,HOU,,0.0,,
2017,Week10,Main,9758023,Deonte Thompson,WR,3600,NO@BUF 11/12/2017 01:00PM ET,BUF,,0.0,,
2017,Week10,Main,9758185,Zach Zenner,RB,3600,CLE@DET 11/12/2017 01:00PM ET,DET,,0.0,,
2017,Week10,Main,9758187,Dwayne Washington,RB,3600,CLE@DET 11/12/2017 01:00PM ET,DET,,0.0,,
2017,Week10,Main,9758423,Tyler Kroft,TE,3600,CIN@TEN 11/12/2017 01:00PM ET,CIN,,0.0,,
2017,Week10,Main,9758587,Rams,DST,3600,HOU@LAR 11/12/2017 04:05PM ET,LAR,,0.0,,
2017,Week10,Main,9758694,Aldrick Robinson,WR,3600,NYG@SF 11/12/2017 04:25PM ET,SF,,0.0,,
2017,Week10,Main,9758025,Zay Jones,WR,3500,NO@BUF 11/12/2017 01:00PM ET,BUF,,0.0,,
2017,Week10,Main,9758128,Geronimo Allison,WR,3500,GB@CHI 11/12/2017 01:00PM ET,GB,,0.0,,
2017,Week10,Main,9758276,Branden Oliver,RB,3500,LAC@JAX 11/12/2017 01:00PM ET,LAC,,0.0,,
2017,Week10,Main,9758288,Travis Benjamin,WR,3500,LAC@JAX 11/12/2017 01:00PM ET,LAC,,0.0,,
2017,Week10,Main,9758319,Dede Westbrook,WR,3500,LAC@JAX 11/12/2017 01:00PM ET,JAX,,0.0,,
2017,Week10,Main,9758511,Terrelle Pryor Sr.,WR,3500,MIN@WAS 11/12/2017 01:00PM ET,WAS,,0.0,,
2017,Week10,Main,9758602,Taylor Gabriel,WR,3500,DAL@ATL 11/12/2017 04:25PM ET,ATL,,0.0,,
2017,Week10,Main,9758659,Wayne Gallman,RB,3500,NYG@SF 11/12/2017 04:25PM ET,NYG,,0.0,,
2017,Week10,Main,9758073,Saints,DST,3400,NO@BUF 11/12/2017 01:00PM ET,NO,,0.0,,
2017,Week10,Main,9758286,Tyrell Williams,WR,3400,LAC@JAX 11/12/2017 01:00PM ET,LAC,,0.0,,
2017,Week10,Main,9758351,Jeremy Kerley,WR,3400,NYJ@TB 11/12/2017 01:00PM ET,NYJ,,0.0,,
2017,Week10,Main,9758375,Charles Sims,RB,3400,NYJ@TB 11/12/2017 01:00PM ET,TB,,0.0,,
2017,Week10,Main,9758503,Rob Kelley,RB,3400,MIN@WAS 11/12/2017 01:00PM ET,WAS,,0.0,,
2017,Week10,Main,9758549,C.J. Fiedorowicz,TE,3400,HOU@LAR 11/12/2017 04:05PM ET,HOU,,0.0,,
2017,Week10,Main,9758627,Rod Smith,RB,3400,DAL@ATL 11/12/2017 04:25PM ET,DAL,,0.0,,
2017,Week10,Main,9758059,Willie Snead,WR,3300,NO@BUF 11/12/2017 01:00PM ET,NO,,0.0,,
2017,Week10,Main,9758130,Jeff Janis,WR,3300,GB@CHI 11/12/2017 01:00PM ET,GB,,0.0,,
2017,Week10,Main,9758140,Packers,DST,3300,GB@CHI 11/12/2017 01:00PM ET,GB,,0.0,,
2017,Week10,Main,9758377,Peyton Barber,RB,3300,NYJ@TB 11/12/2017 01:00PM ET,TB,,0.0,,
2017,Week10,Main,9758505,Samaje Perine,RB,3300,MIN@WAS 11/12/2017 01:00PM ET,WAS,,0.0,,
2017,Week10,Main,9758087,Kendall Wright,WR,3200,GB@CHI 11/12/2017 01:00PM ET,CHI,,0.0,,
2017,Week10,Main,9758156,Ricardo Louis,WR,3200,CLE@DET 11/12/2017 01:00PM ET,CLE,,0.0,,
2017,Week10,Main,9758421,John Ross,WR,3200,CIN@TEN 11/12/2017 01:00PM ET,CIN,,0.0,,
2017,Week10,Main,9758661,Paul Perkins,RB,3200,NYG@SF 11/12/2017 04:25PM ET,NYG,,0.0,,
2017,Week10,Main,9758671,Tavarres King,WR,3200,NYG@SF 11/12/2017 04:25PM ET,NYG,,0.0,,
2017,Week10,Main,9758683,Giants,DST,3200,NYG@SF 11/12/2017 04:25PM ET,NYG,,0.0,,
2017,Week10,Main,9758704,George Kittle,TE,3200,NYG@SF 11/12/2017 04:25PM ET,SF,,0.0,,
2017,Week10,Main,9758061,Brandon Coleman,WR,3100,NO@BUF 11/12/2017 01:00PM ET,NO,,0.0,,
2017,Week10,Main,9758095,Tre McBride,WR,3100,GB@CHI 11/12/2017 01:00PM ET,CHI,,0.0,,
2017,Week10,Main,9758203,Eric Ebron,TE,3100,CLE@DET 11/12/2017 01:00PM ET,DET,,0.0,,
2017,Week10,Main,9758290,Mike Williams,WR,3100,LAC@JAX 11/12/2017 01:00PM ET,LAC,,0.0,,
2017,Week10,Main,9758383,Adam Humphries,WR,3100,NYJ@TB 11/12/2017 01:00PM ET,TB,,0.0,,
2017,Week10,Main,9758403,Giovani Bernard,RB,3100,CIN@TEN 11/12/2017 01:00PM ET,CIN,,0.0,,
2017,Week10,Main,9758482,Laquon Treadwell,WR,3100,MIN@WAS 11/12/2017 01:00PM ET,MIN,,0.0,,
2017,Week10,Main,9758498,Vikings,DST,3100,MIN@WAS 11/12/2017 01:00PM ET,MIN,,0.0,,
2017,Week10,Main,9758663,Shane Vereen,RB,3100,NYG@SF 11/12/2017 04:25PM ET,NYG,,0.0,,
2017,Week10,Main,9758667,Roger Lewis,WR,3100,NYG@SF 11/12/2017 04:25PM ET,NYG,,0.0,,
2017,Week10,Main,9758015,Patrick DiMarco,RB,3000,NO@BUF 11/12/2017 01:00PM ET,BUF,,0.0,,
2017,Week10,Main,9758017,Travaris Cadet,RB,3000,NO@BUF 11/12/2017 01:00PM ET,BUF,,0.0,,
2017,Week10,Main,9758027,Andre Holmes,WR,3000,NO@BUF 11/12/2017 01:00PM ET,BUF,,0.0,,
2017,Week10,Main,9758029,Walter Powell,WR,3000,NO@BUF 11/12/2017 01:00PM ET,BUF,,0.0,,
2017,Week10,Main,9758031,Brandon Tate,WR,3000,NO@BUF 11/12/2017 01:00PM ET,BUF,,0.0,,
2017,Week10,Main,9758049,Daniel Lasco II,RB,3000,NO@BUF 11/12/2017 01:00PM ET,NO,,0.0,,
2017,Week10,Main,9758051,Trey Edmunds,RB,3000,NO@BUF 11/12/2017 01:00PM ET,NO,,0.0,,
2017,Week10,Main,9758053,Zach Line,RB,3000,NO@BUF 11/12/2017 01:00PM ET,NO,,0.0,,
2017,Week10,Main,9758063,Tommylee Lewis,WR,3000,NO@BUF 11/12/2017 01:00PM ET,NO,,0.0,,
2017,Week10,Main,9758065,Austin Carr,WR,3000,NO@BUF 11/12/2017 01:00PM ET,NO,,0.0,,
2017,Week10,Main,9758081,Benny Cunningham,RB,3000,GB@CHI 11/12/2017 01:00PM ET,CHI,,0.0,,
2017,Week10,Main,9758083,Taquan Mizzell,RB,3000,GB@CHI 11/12/2017 01:00PM ET,CHI,,0.0,,
2017,Week10,Main,9758085,Michael Burton,RB,3000,GB@CHI 11/12/2017 01:00PM ET,CHI,,0.0,,
2017,Week10,Main,9758089,Markus Wheaton,WR,3000,GB@CHI 11/12/2017 01:00PM ET,CHI,,0.0,,
2017,Week10,Main,9758091,Tanner Gentry,WR,3000,GB@CHI 11/12/2017 01:00PM ET,CHI,,0.0,,
